Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,Skills,Performance_Score,Layoff_Risk,Skill_Count,Experience_Age_Ratio,Employee_Risk_Score,Employee_Risk_Level
Bachelors,2018,Bangalore,3,34,Female,Yes,2,1,"javascript,react,ui/ux",2,1,3,0.058823529411764705,0.9014355556821083,High
Masters,2017,Bangalore,3,38,Male,No,5,1,"aws,docker,kubernetes",5,1,3,0.13157894736842105,0.7734255819729776,High
Bachelors,2017,Bangalore,3,40,Female,No,3,0,"cybersecurity,networking",2,0,2,0.075,0.10575856060853968,Low
Masters,2017,Pune,3,35,Male,No,2,0,"machine learning,python",3,0,2,0.05714285714285714,0.1671354097952472,Low
Bachelors,2015,Pune,3,31,Male,No,1,0,"ci/cd,devops,linux",1,0,3,0.03225806451612903,0.05689148150972299,Low
Bachelors,2016,Pune,3,39,Male,No,4,0,"data engineering,spark",4,0,2,0.10256410256410256,0.058543176480820316,Low
Bachelors,2018,Bangalore,3,39,Male,No,1,1,"data analysis,python,sql",3,1,3,0.02564102564102564,0.9099364305952994,High
Bachelors,2018,Bangalore,3,32,Male,No,3,1,"java,microservices,spring boot",3,1,3,0.09375,0.9390260458343027,High
Bachelors,2015,Bangalore,3,38,Male,No,5,0,"javascript,react,ui/ux",4,0,3,0.13157894736842105,0.06844257245689679,Low
Bachelors,2015,Bangalore,3,35,Male,No,3,0,"aws,docker,kubernetes",3,0,3,0.08571428571428572,0.20245875338695254,Low
Bachelors,2013,Bangalore,1,38,Male,No,4,0,"cybersecurity,networking",2,0,2,0.10526315789473684,0.12820349245785603,Low
Bachelors,2012,New Delhi,3,32,Male,No,1,1,"machine learning,python",5,1,2,0.03125,0.3286050685839528,Low
Bachelors,2014,Pune,2,37,Female,No,5,1,"ci/cd,devops,linux",5,1,3,0.13513513513513514,0.9387225244536385,High
Bachelors,2015,Pune,3,35,Male,No,0,0,"data engineering,spark",2,0,2,0.0,0.07048012311630322,Low
Bachelors,2017,Pune,3,41,Female,No,4,1,"data analysis,python,sql",3,1,3,0.0975609756097561,0.8283421162368472,High
Masters,2015,Bangalore,3,36,Male,No,0,0,"java,microservices,spring boot",5,0,3,0.0,0.4357680890292235,Low
Bachelors,2017,Bangalore,3,35,Male,No,2,0,"javascript,react,ui/ux",4,0,3,0.05714285714285714,0.0762307761369754,Low
Masters,2017,New Delhi,2,36,Male,No,2,1,"aws,docker,kubernetes",2,1,3,0.05555555555555555,0.4122067292408465,Low
Masters,2017,Bangalore,1,34,Male,No,1,0,"cybersecurity,networking",3,0,2,0.029411764705882353,0.23735843798257045,Low
Bachelors,2015,Bangalore,3,36,Male,No,3,0,"machine learning,python",1,0,2,0.08333333333333333,0.10493134085975045,Low
Bachelors,2017,Pune,2,33,Male,No,3,0,"ci/cd,devops,linux",5,0,3,0.09090909090909091,0.1504503409329187,Low
Masters,2018,New Delhi,3,38,Male,No,2,1,"data engineering,spark",5,1,2,0.05263157894736842,0.918912103576764,High
PHD,2013,New Delhi,3,35,Female,Yes,3,1,"data analysis,python,sql",2,1,3,0.08571428571428572,0.531657303634591,Low
Bachelors,2015,New Delhi,2,37,Female,No,3,1,"java,microservices,spring boot",2,1,3,0.08108108108108109,0.7773024276582998,High
Bachelors,2017,Bangalore,3,31,Male,No,0,0,"javascript,react,ui/ux",4,0,3,0.0,0.08097490688045675,Low
Bachelors,2017,Pune,2,40,Female,No,2,1,"aws,docker,kubernetes",5,1,3,0.05,0.9272183561712429,High
Bachelors,2015,Pune,3,32,Female,No,3,1,"cybersecurity,networking",4,1,2,0.09375,0.899826720350519,High
Bachelors,2015,Bangalore,3,35,Male,Yes,2,0,"machine learning,python",2,0,2,0.05714285714285714,0.0917858860082816,Low
Bachelors,2012,Bangalore,3,38,Male,Yes,0,0,"ci/cd,devops,linux",3,0,3,0.0,0.13658171960390703,Low
Bachelors,2015,Pune,2,36,Female,No,0,1,"data engineering,spark",3,1,2,0.0,0.940068311763271,High
Masters,2015,Pune,3,36,Male,No,3,0,"data analysis,python,sql",3,0,3,0.08333333333333333,0.26662550943584773,Low
Masters,2014,New Delhi,3,32,Female,No,5,0,"java,microservices,spring boot",4,0,3,0.15625,0.3264722319924556,Low
Bachelors,2018,Pune,2,37,Female,No,0,1,"javascript,react,ui/ux",5,1,3,0.0,0.938027033441444,High
Bachelors,2018,Pune,3,35,Female,No,0,1,"aws,docker,kubernetes",4,1,3,0.0,0.9249705717934203,High
Bachelors,2015,Pune,1,36,Female,No,4,1,"cybersecurity,networking",1,1,2,0.1111111111111111,0.9427237907944853,High
Bachelors,2015,New Delhi,2,34,Female,No,5,1,"machine learning,python",2,1,2,0.14705882352941177,0.7567823740467091,High
Masters,2017,New Delhi,2,35,Female,No,0,0,"ci/cd,devops,linux",2,0,3,0.0,0.4056638207861111,Low
Masters,2017,New Delhi,2,38,Female,No,5,0,"data engineering,spark",4,0,2,0.13157894736842105,0.1924627309939459,Low
Bachelors,2015,Pune,2,39,Female,No,5,1,"data analysis,python,sql",5,1,3,0.1282051282051282,0.938423137053886,High
Bachelors,2012,Pune,2,32,Female,No,5,1,"java,microservices,spring boot",1,1,3,0.15625,0.9355026876241415,High
Bachelors,2015,Bangalore,3,39,Male,No,2,0,"javascript,react,ui/ux",4,0,3,0.05128205128205128,0.07727486443146256,Low
Bachelors,2015,Bangalore,3,39,Male,No,2,1,"aws,docker,kubernetes",5,1,3,0.05128205128205128,0.36276752245477517,Low
Masters,2017,Pune,2,37,Male,No,2,0,"cybersecurity,networking",1,0,2,0.05405405405405406,0.18687731762054843,Low
Bachelors,2015,Bangalore,3,32,Female,No,5,0,"machine learning,python",3,0,2,0.15625,0.10499957430028677,Low
Bachelors,2017,New Delhi,2,38,Male,No,0,0,"ci/cd,devops,linux",3,0,3,0.0,0.08931303181710724,Low
Bachelors,2012,Pune,2,36,Female,No,5,1,"data engineering,spark",3,1,2,0.1388888888888889,0.9287101798016171,High
Masters,2016,Bangalore,1,37,Male,No,2,1,"data analysis,python,sql",2,1,3,0.05405405405405406,0.5475921540499216,Medium
Bachelors,2017,Pune,3,32,Male,No,4,0,"java,microservices,spring boot",2,0,3,0.125,0.0589621712523678,Low
Masters,2017,New Delhi,3,37,Male,No,2,0,"javascript,react,ui/ux",4,0,3,0.05405405405405406,0.28905450767628543,Low
Bachelors,2016,New Delhi,3,33,Male,No,2,0,"aws,docker,kubernetes",3,0,3,0.06060606060606061,0.07732150754927827,Low
Bachelors,2016,Bangalore,3,39,Male,No,4,0,"cybersecurity,networking",4,0,2,0.10256410256410256,0.0704216737459592,Low
Bachelors,2012,Bangalore,3,35,Male,No,1,1,"machine learning,python",2,1,2,0.02857142857142857,0.4303175613243684,Low
Masters,2015,Pune,3,39,Male,No,5,0,"ci/cd,devops,linux",1,0,3,0.1282051282051282,0.2430838385073336,Low
Bachelors,2015,Bangalore,3,34,Male,No,0,0,"data engineering,spark",5,0,2,0.0,0.19021013953347973,Low
Masters,2017,New Delhi,2,33,Male,No,4,0,"data analysis,python,sql",5,0,3,0.12121212121212122,0.18755921854464677,Low
Bachelors,2012,Bangalore,3,33,Male,No,1,0,"java,microservices,spring boot",1,0,3,0.030303030303030304,0.23915514954938222,Low
Bachelors,2015,New Delhi,3,31,Male,No,0,0,"javascript,react,ui/ux",1,0,3,0.0,0.07482100050456957,Low
PHD,2016,Pune,3,31,Female,No,4,0,"aws,docker,kubernetes",4,0,3,0.12903225806451613,0.456274825390968,Low
Bachelors,2015,Bangalore,3,37,Female,No,4,0,"cybersecurity,networking",2,0,2,0.10810810810810811,0.0844293006000871,Low
Bachelors,2012,Bangalore,3,33,Male,No,0,0,"machine learning,python",3,0,2,0.0,0.14250226634745117,Low
Bachelors,2017,Pune,3,31,Male,No,0,0,"ci/cd,devops,linux",3,0,3,0.0,0.0763913291420834,Low
Bachelors,2017,Bangalore,3,41,Female,No,2,0,"data engineering,spark",4,0,2,0.04878048780487805,0.22315997007450528,Low
Masters,2017,Pune,2,39,Male,No,2,0,"data analysis,python,sql",1,0,3,0.05128205128205128,0.12979808584913805,Low
Masters,2013,New Delhi,3,32,Male,No,2,0,"java,microservices,spring boot",2,0,3,0.0625,0.23937622317248178,Low
Bachelors,2016,Pune,3,37,Male,No,3,0,"javascript,react,ui/ux",1,0,3,0.08108108108108109,0.0662053268021616,Low
Bachelors,2014,Bangalore,3,37,Male,No,1,0,"aws,docker,kubernetes",2,0,3,0.02702702702702703,0.0716718152946111,Low
Bachelors,2017,Pune,2,34,Female,No,3,1,"cybersecurity,networking",5,1,2,0.08823529411764706,0.9334294064764286,High
Bachelors,2017,New Delhi,2,31,Male,No,2,0,"machine learning,python",3,0,2,0.06451612903225806,0.08773474125315578,Low
Bachelors,2014,Pune,2,34,Female,Yes,1,1,"ci/cd,devops,linux",2,1,3,0.029411764705882353,0.9277690540566639,High
Bachelors,2012,Bangalore,3,38,Female,No,5,0,"data engineering,spark",2,0,2,0.13157894736842105,0.12772190975736045,Low
Bachelors,2013,Bangalore,3,37,Female,No,1,0,"data analysis,python,sql",3,0,3,0.02702702702702703,0.3565841216440023,Low
Bachelors,2015,Pune,1,34,Female,No,3,1,"java,microservices,spring boot",4,1,3,0.08823529411764706,0.942720575183656,High
Bachelors,2015,Bangalore,3,33,Male,No,2,0,"javascript,react,ui/ux",2,0,3,0.06060606060606061,0.09867288877318434,Low
Bachelors,2016,Bangalore,3,37,Male,No,4,0,"aws,docker,kubernetes",3,0,3,0.10810810810810811,0.07715683129608822,Low
Bachelors,2016,Bangalore,3,41,Male,No,4,0,"cybersecurity,networking",3,0,2,0.0975609756097561,0.07507287190980064,Low
Bachelors,2012,Bangalore,1,38,Female,No,1,0,"machine learning,python",4,0,2,0.02631578947368421,0.3039563339130797,Low
Bachelors,2016,Pune,3,40,Male,No,5,0,"ci/cd,devops,linux",1,0,3,0.125,0.08048154409705036,Low
Bachelors,2017,New Delhi,3,33,Female,No,1,1,"data engineering,spark",5,1,2,0.030303030303030304,0.4681995763386821,Low
Bachelors,2016,New Delhi,3,33,Male,No,1,0,"data analysis,python,sql",3,0,3,0.030303030303030304,0.0660590536063218,Low
Masters,2013,New Delhi,3,37,Male,Yes,2,0,"java,microservices,spring boot",5,0,3,0.05405405405405406,0.15495998080535905,Low
Bachelors,2017,New Delhi,2,36,Female,No,2,0,"javascript,react,ui/ux",3,0,3,0.05555555555555555,0.1722778688645456,Low
Bachelors,2012,Bangalore,3,36,Female,No,5,0,"aws,docker,kubernetes",5,0,3,0.1388888888888889,0.10441310907827002,Low
Bachelors,2015,Bangalore,3,41,Male,No,1,0,"cybersecurity,networking",1,0,2,0.024390243902439025,0.10852819105375529,Low
Masters,2014,New Delhi,3,40,Male,No,5,0,"machine learning,python",2,0,2,0.125,0.13365231553770854,Low
Bachelors,2016,Bangalore,3,36,Female,No,0,0,"ci/cd,devops,linux",5,0,3,0.0,0.15289467024213943,Low
Masters,2017,Bangalore,2,41,Male,Yes,2,1,"data engineering,spark",3,1,2,0.04878048780487805,0.26735206924819105,Low
Bachelors,2015,Pune,3,33,Male,No,5,0,"data analysis,python,sql",4,0,3,0.15151515151515152,0.056720761948591034,Low
Masters,2017,New Delhi,2,37,Female,No,2,0,"java,microservices,spring boot",4,0,3,0.05405405405405406,0.2324559449735438,Low
Bachelors,2017,New Delhi,2,33,Male,No,0,0,"javascript,react,ui/ux",5,0,3,0.0,0.07671527046466524,Low
Bachelors,2014,Bangalore,3,40,Female,No,4,0,"aws,docker,kubernetes",1,0,3,0.1,0.07467389721399953,Low
Masters,2018,New Delhi,3,36,Male,No,2,1,"cybersecurity,networking",5,1,2,0.05555555555555555,0.9306665487884193,High
Bachelors,2018,Bangalore,3,40,Male,Yes,3,1,"machine learning,python",1,1,2,0.075,0.912791250012656,High
Masters,2018,Bangalore,3,40,Male,No,2,1,"ci/cd,devops,linux",3,1,3,0.05,0.9306746665402359,High
Bachelors,2014,Bangalore,3,34,Male,No,3,0,"data engineering,spark",5,0,2,0.08823529411764706,0.07014793452185311,Low
Bachelors,2012,Pune,3,39,Male,No,5,0,"data analysis,python,sql",5,0,3,0.1282051282051282,0.058842353229244346,Low
Bachelors,2017,Pune,2,33,Male,No,1,1,"java,microservices,spring boot",4,1,3,0.030303030303030304,0.5294941090827086,Low
Bachelors,2016,Bangalore,3,37,Male,No,2,0,"javascript,react,ui/ux",3,0,3,0.05405405405405406,0.073682921588192,Low
Bachelors,2012,New Delhi,3,40,Male,No,3,0,"aws,docker,kubernetes",1,0,3,0.075,0.0858805411497163,Low
Bachelors,2018,Bangalore,3,38,Male,No,1,1,"cybersecurity,networking",3,1,2,0.02631578947368421,0.9153140929140594,High
Bachelors,2016,Bangalore,3,40,Male,Yes,1,0,"machine learning,python",2,0,2,0.025,0.09193507951657923,Low
Bachelors,2014,New Delhi,3,38,Female,No,0,0,"ci/cd,devops,linux",1,0,3,0.0,0.11587070320386114,Low
Bachelors,2016,Bangalore,3,34,Male,Yes,1,0,"data engineering,spark",3,0,2,0.029411764705882353,0.09296333056585125,Low
Masters,2016,New Delhi,3,37,Female,No,3,1,"data analysis,python,sql",5,1,3,0.08108108108108109,0.5977278555021968,Medium
Bachelors,2015,Bangalore,3,40,Male,No,5,0,"java,microservices,spring boot",2,0,3,0.125,0.07531946816659958,Low
Bachelors,2015,New Delhi,3,40,Female,No,1,0,"javascript,react,ui/ux",3,0,3,0.025,0.22770756149591315,Low
Masters,2016,Bangalore,3,37,Male,No,2,1,"aws,docker,kubernetes",1,1,3,0.05405405405405406,0.34605024814574165,Low
Bachelors,2016,Pune,2,37,Female,No,3,1,"cybersecurity,networking",4,1,2,0.08108108108108109,0.9447213130916655,High
Bachelors,2013,Pune,3,32,Male,No,1,0,"machine learning,python",2,0,2,0.03125,0.09895897928796946,Low
Masters,2017,New Delhi,1,35,Male,No,5,0,"ci/cd,devops,linux",1,0,3,0.14285714285714285,0.19328217858915497,Low
Bachelors,2016,Bangalore,1,38,Male,No,3,0,"data engineering,spark",5,0,2,0.07894736842105263,0.12378195645283714,Low
Bachelors,2017,Pune,3,34,Female,No,1,0,"data analysis,python,sql",1,0,3,0.029411764705882353,0.585269519936497,Medium
Bachelors,2014,Bangalore,3,32,Male,No,2,1,"java,microservices,spring boot",5,1,3,0.0625,0.49090569013926455,Low
Bachelors,2013,Bangalore,3,37,Male,No,5,0,"javascript,react,ui/ux",3,0,3,0.13513513513513514,0.08815251310584067,Low
Bachelors,2017,New Delhi,2,37,Male,No,4,0,"aws,docker,kubernetes",5,0,3,0.10810810810810811,0.06785627681052663,Low
Bachelors,2014,Bangalore,3,35,Male,No,2,0,"cybersecurity,networking",4,0,2,0.05714285714285714,0.12667734424346822,Low
Bachelors,2016,Bangalore,3,40,Male,No,0,0,"machine learning,python",3,0,2,0.0,0.24168554237881548,Low
Bachelors,2012,Bangalore,3,40,Male,Yes,2,0,"ci/cd,devops,linux",1,0,3,0.05,0.25267766042867074,Low
Bachelors,2015,Bangalore,3,39,Female,No,3,1,"data engineering,spark",2,1,2,0.07692307692307693,0.48822995277443215,Low
Masters,2013,New Delhi,3,41,Female,No,2,0,"data analysis,python,sql",3,0,3,0.04878048780487805,0.415236301060978,Low
Bachelors,2015,Bangalore,3,34,Female,No,4,0,"java,microservices,spring boot",5,0,3,0.11764705882352941,0.0801105828135626,Low
Bachelors,2012,New Delhi,3,34,Female,No,4,0,"javascript,react,ui/ux",4,0,3,0.11764705882352941,0.08892735524674288,Low
Bachelors,2013,Pune,2,36,Male,No,2,1,"aws,docker,kubernetes",2,1,3,0.05555555555555555,0.7440710604467112,High
Masters,2016,New Delhi,3,39,Female,No,1,0,"cybersecurity,networking",4,0,2,0.02564102564102564,0.35729758944597123,Low
Bachelors,2014,New Delhi,3,41,Male,No,5,0,"machine learning,python",5,0,2,0.12195121951219512,0.08553833358078029,Low
Bachelors,2015,Bangalore,3,40,Male,No,0,0,"ci/cd,devops,linux",4,0,3,0.0,0.12866293466337264,Low
Bachelors,2017,Bangalore,3,34,Female,No,5,0,"data engineering,spark",4,0,2,0.14705882352941177,0.11135124505795338,Low
Bachelors,2013,Bangalore,3,31,Male,No,2,0,"data analysis,python,sql",2,0,3,0.06451612903225806,0.1713626533120582,Low
Bachelors,2012,Pune,3,40,Male,No,3,0,"java,microservices,spring boot",1,0,3,0.075,0.06029472681182132,Low
Bachelors,2013,Pune,3,32,Male,No,5,0,"javascript,react,ui/ux",4,0,3,0.15625,0.05457987588212636,Low
Bachelors,2018,Pune,3,38,Male,No,3,1,"aws,docker,kubernetes",3,1,3,0.07894736842105263,0.9143164793932786,High
Bachelors,2016,Bangalore,3,40,Male,No,3,0,"cybersecurity,networking",1,0,2,0.075,0.08849942676488998,Low
PHD,2013,Bangalore,3,41,Male,No,4,0,"machine learning,python",1,0,2,0.0975609756097561,0.13656940333502185,Low
Bachelors,2014,Bangalore,3,36,Female,No,0,0,"ci/cd,devops,linux",3,0,3,0.0,0.2529947516464081,Low
Bachelors,2015,Pune,2,33,Female,Yes,3,1,"data engineering,spark",5,1,2,0.09090909090909091,0.9447428104993232,High
Bachelors,2016,New Delhi,3,37,Male,No,3,0,"data analysis,python,sql",2,0,3,0.08108108108108109,0.06443743815243709,Low
Bachelors,2015,Pune,3,38,Male,No,4,0,"java,microservices,spring boot",5,0,3,0.10526315789473684,0.058631080111229285,Low
Bachelors,2017,Bangalore,3,32,Male,No,4,0,"javascript,react,ui/ux",1,0,3,0.125,0.07448354507975126,Low
Bachelors,2017,Pune,3,33,Male,No,1,0,"aws,docker,kubernetes",2,0,3,0.030303030303030304,0.0724714656526754,Low
Bachelors,2015,Bangalore,3,38,Male,No,5,0,"cybersecurity,networking",3,0,2,0.13157894736842105,0.09969039989001319,Low
Bachelors,2015,Pune,3,40,Female,No,5,1,"machine learning,python",3,1,2,0.125,0.8303653438002954,High
Bachelors,2014,Bangalore,3,35,Male,Yes,0,0,"ci/cd,devops,linux",1,0,3,0.0,0.12500935610159858,Low
Masters,2016,New Delhi,3,37,Female,No,5,0,"data engineering,spark",3,0,2,0.13513513513513514,0.28011750558446435,Low
Bachelors,2016,Bangalore,3,37,Male,Yes,2,0,"data analysis,python,sql",2,0,3,0.05405405405405406,0.0666768102880534,Low
Bachelors,2015,Bangalore,3,36,Male,No,2,0,"java,microservices,spring boot",3,0,3,0.05555555555555555,0.10629563703099168,Low
Bachelors,2017,Bangalore,3,33,Female,No,4,1,"javascript,react,ui/ux",5,1,3,0.12121212121212122,0.37767277590300663,Low
Bachelors,2014,Pune,2,36,Female,No,3,1,"aws,docker,kubernetes",5,1,3,0.08333333333333333,0.9455475330912423,High
Bachelors,2016,Pune,3,32,Male,No,3,0,"cybersecurity,networking",4,0,2,0.09375,0.05988601199178879,Low
Bachelors,2017,Bangalore,3,35,Female,No,1,1,"machine learning,python",1,1,2,0.02857142857142857,0.17068157573127815,Low
Bachelors,2014,Pune,2,34,Female,No,2,1,"ci/cd,devops,linux",2,1,3,0.058823529411764705,0.9408267786959661,High
Masters,2017,Pune,2,40,Male,No,5,0,"data engineering,spark",1,0,2,0.125,0.21996948016367682,Low
Bachelors,2016,Bangalore,3,37,Female,No,4,0,"data analysis,python,sql",1,0,3,0.10810810810810811,0.08631402262775482,Low
Bachelors,2015,Bangalore,1,36,Male,No,1,0,"java,microservices,spring boot",1,0,3,0.027777777777777776,0.1052004786022211,Low
Bachelors,2012,Pune,3,41,Female,No,1,0,"javascript,react,ui/ux",2,0,3,0.024390243902439025,0.5883997028506527,Medium
Bachelors,2016,Pune,3,36,Male,No,0,0,"aws,docker,kubernetes",1,0,3,0.0,0.09109945025855226,Low
Bachelors,2017,Bangalore,3,31,Female,No,2,0,"cybersecurity,networking",5,0,2,0.06451612903225806,0.20065477735564868,Low
Bachelors,2017,Pune,3,31,Male,No,3,0,"machine learning,python",2,0,2,0.0967741935483871,0.05585456855325248,Low
Bachelors,2014,Pune,3,33,Male,No,2,0,"ci/cd,devops,linux",4,0,3,0.06060606060606061,0.04970838637529028,Low
Bachelors,2017,Bangalore,3,35,Male,Yes,0,0,"data engineering,spark",1,0,2,0.0,0.13879660734007898,Low
PHD,2016,New Delhi,3,34,Male,No,1,0,"data analysis,python,sql",3,0,3,0.029411764705882353,0.09999145293396514,Low
Bachelors,2014,Bangalore,3,39,Female,No,4,0,"java,microservices,spring boot",5,0,3,0.10256410256410256,0.09206527155472824,Low
Masters,2015,Bangalore,3,31,Male,No,1,1,"javascript,react,ui/ux",4,1,3,0.03225806451612903,0.8194208526085782,High
Bachelors,2015,Pune,3,32,Female,No,0,1,"aws,docker,kubernetes",2,1,3,0.0,0.8587509754426875,High
Bachelors,2017,Bangalore,3,33,Male,No,0,1,"cybersecurity,networking",3,1,2,0.0,0.4285499399905876,Low
Bachelors,2014,Bangalore,3,34,Male,Yes,1,0,"machine learning,python",4,0,2,0.029411764705882353,0.09623245416252993,Low
Masters,2014,Pune,3,39,Male,No,2,0,"ci/cd,devops,linux",1,0,3,0.05128205128205128,0.0986982271447954,Low
Bachelors,2017,New Delhi,2,41,Female,No,2,1,"data engineering,spark",1,1,2,0.04878048780487805,0.5224321312215591,Low
Bachelors,2017,New Delhi,2,34,Male,No,2,0,"data analysis,python,sql",2,0,3,0.058823529411764705,0.07202719922362091,Low
Bachelors,2013,Bangalore,3,36,Female,No,5,0,"java,microservices,spring boot",2,0,3,0.1388888888888889,0.10056552213660637,Low
Bachelors,2015,Pune,2,39,Female,No,5,1,"javascript,react,ui/ux",5,1,3,0.1282051282051282,0.9399144470732083,High
Bachelors,2012,Pune,3,37,Male,No,5,0,"aws,docker,kubernetes",3,0,3,0.13513513513513514,0.07409959497680743,Low
Bachelors,2016,Bangalore,3,36,Male,No,4,0,"cybersecurity,networking",4,0,2,0.1111111111111111,0.06336477186367062,Low
Bachelors,2014,New Delhi,3,38,Female,No,1,0,"machine learning,python",5,0,2,0.02631578947368421,0.12526940200576459,Low
Bachelors,2017,Bangalore,3,38,Female,No,3,0,"ci/cd,devops,linux",4,0,3,0.07894736842105263,0.178542490908098,Low
Masters,2016,New Delhi,3,37,Female,No,2,1,"data engineering,spark",4,1,2,0.05405405405405406,0.6695149022466671,High
Bachelors,2012,Bangalore,3,34,Male,No,2,0,"data analysis,python,sql",4,0,3,0.058823529411764705,0.10589749961514998,Low
Bachelors,2015,Bangalore,3,31,Male,No,2,0,"java,microservices,spring boot",2,0,3,0.06451612903225806,0.19205825256307882,Low
Bachelors,2015,Pune,2,32,Female,No,2,1,"javascript,react,ui/ux",2,1,3,0.0625,0.9454927335532105,High
Masters,2018,New Delhi,3,35,Male,No,2,1,"aws,docker,kubernetes",4,1,3,0.05714285714285714,0.9299046299291037,High
Bachelors,2017,Bangalore,3,31,Male,Yes,2,0,"cybersecurity,networking",3,0,2,0.06451612903225806,0.10077010263122217,Low
Bachelors,2015,Bangalore,1,32,Male,Yes,0,1,"machine learning,python",2,1,2,0.0,0.546793112646872,Medium
Bachelors,2015,Bangalore,3,31,Female,No,5,0,"ci/cd,devops,linux",5,0,3,0.16129032258064516,0.07213218868277556,Low
Bachelors,2018,Bangalore,3,37,Male,No,5,1,"data engineering,spark",1,1,2,0.13513513513513514,0.9211646134102447,High
PHD,2018,New Delhi,3,40,Male,No,3,1,"data analysis,python,sql",5,1,3,0.075,0.9174046500879569,High
Bachelors,2015,Bangalore,1,41,Male,No,1,0,"java,microservices,spring boot",4,0,3,0.024390243902439025,0.10722880381898825,Low
